variable2,variable3,variable8,variable9,variable10,variable11,variable14,variable15,variable17,classLabel,variable1_na,variable2_na,variable4_na,variable5_na,variable14_na,variable17_na,variable18_na,variable1_a,variable1_b,variable4_l,variable4_u,variable4_y,variable5_g,variable5_gg,variable5_p,variable13_g,variable13_p,variable13_s,variable18_f,variable18_t
47.75,0.0008,7.875,1,0,6,0.0,1260,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
44.33,0.0,2.5,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
39.5,0.000425,6.5,1,0,16,117.0,1210,1170000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
41.17,0.00065,0.5,1,0,3,145.0,0,1450000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
29.92,0.0001835,4.335,1,1,0,260.0,200,2600000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
23.17,0.0,0.0,0,1,0,-999.0,0,0,1,False,False,True,True,True,True,False,0,1,0,0,0,0,0,0,0,1,0,1,0
35.17,0.00025,4.5,1,0,7,150.0,1270,1500000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
19.17,0.0008585000000000001,0.75,1,0,7,96.0,0,960000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
52.5,0.00065,6.29,1,0,15,0.0,11202,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
39.92,0.000621,0.04,1,0,1,200.0,300,2000000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
21.33,0.00105,3.0,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
35.75,9.15e-05,0.75,1,0,4,0.0,1583,0,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
67.75,0.00055,13.0,1,0,1,0.0,0,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
32.67,0.0009,5.25,1,1,0,154.0,0,1540000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
49.5,0.0007585,7.585,1,0,15,0.0,5000,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
21.0,0.0003,1.085,1,0,8,160.0,1,1600000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
52.5,0.0007,3.0,0,1,0,0.0,0,0,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
33.25,0.0003,2.0,0,1,0,180.0,0,1800000,0,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
18.33,0.000121,0.0,0,1,0,100.0,0,1000000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
29.5,5.7999999999999994e-05,0.29,0,0,1,340.0,2803,3400000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
22.17,0.000225,0.125,0,1,0,160.0,10,1600000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
22.92,1.7e-05,0.085,0,1,0,0.0,0,0,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,1,1,0
19.42,0.000725,0.04,0,0,1,100.0,1,1000000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
26.17,0.00125,1.25,0,1,0,0.0,17,0,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
27.58,0.000325,5.085,0,0,2,369.0,1,3690000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
16.0,0.0003125,0.085,0,0,1,0.0,6,0,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
28.58,0.000375,0.25,0,0,1,40.0,154,400000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
38.75,0.00015,0.0,0,1,0,76.0,0,760000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
32.08,0.0004,1.5,0,1,0,120.0,0,1200000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
18.25,1.65e-05,0.25,0,1,0,280.0,0,2800000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,1,0,0
21.75,0.000175,0.0,0,1,0,160.0,0,1600000,0,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
18.58,0.000571,0.54,0,1,0,120.0,0,1200000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
23.0,7.5e-05,0.5,0,1,0,320.0,0,3200000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,1,1,0
22.67,7.5e-05,2.0,0,0,2,200.0,394,2000000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
33.17,0.000225,3.5,0,1,0,200.0,141,2000000,0,True,False,False,False,False,False,False,0,0,0,0,1,0,0,1,1,0,0,1,0
23.0,6.25e-05,0.125,1,1,0,180.0,1,1800000,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
22.25,4.6e-05,0.125,0,1,0,280.0,55,2800000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
28.17,5.85e-05,0.04,0,1,0,260.0,1004,2600000,0,True,False,False,False,False,False,False,0,0,0,1,0,1,0,0,1,0,0,1,0
53.33,1.65e-05,0.0,0,1,0,62.0,27,620000,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,0,0,1,1,0
24.5,0.00024150000000000002,0.0,0,1,0,120.0,0,1200000,0,False,False,False,False,False,False,False,1,0,0,0,1,0,0,1,1,0,0,1,0
25.92,8.75e-05,0.375,0,0,2,174.0,3,1740000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
16.33,0.000275,0.665,0,0,1,80.0,21,800000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
34.0,0.00045,1.0,1,1,0,240.0,0,2400000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
49.17,0.000229,0.29,0,1,0,200.0,3,2000000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
23.5,0.00015,0.875,0,1,0,160.0,0,1600000,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
19.58,6.65e-05,1.665,0,1,0,220.0,5,2200000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
21.17,0.0,0.5,0,1,0,0.0,0,0,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,1,1,0
38.33,0.0004415,0.125,0,1,0,160.0,0,1600000,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
37.5,8.35e-05,0.04,0,1,0,120.0,5,1200000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
21.08,0.0005,0.0,0,1,0,0.0,0,0,0,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
28.0,0.0003,0.75,0,1,0,300.0,67,3000000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
25.17,0.0003,1.25,0,0,1,0.0,22,0,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
32.92,0.00025,1.75,0,0,2,720.0,0,7200000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
22.75,0.0006165,0.165,0,1,0,220.0,1000,2200000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
28.25,8.75e-05,0.96,1,0,3,396.0,0,3960000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
34.17,0.000154,1.54,1,0,1,520.0,50000,5200000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
31.92,0.000446,6.04,1,0,3,311.0,300,3110000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
29.5,4.6e-05,0.54,1,0,4,380.0,500,3800000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
23.17,0.0,0.085,1,1,0,0.0,0,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
18.08,3.75e-05,10.0,0,1,0,300.0,0,3000000,1,False,False,False,False,False,False,False,1,0,1,0,0,0,1,0,0,0,1,1,0
24.75,0.0003,1.835,1,0,19,0.0,500,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
20.83,0.0003,0.04,1,1,0,100.0,0,1000000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
28.0,0.0002,4.165,1,0,2,181.0,0,1810000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.42,0.0001835,2.25,1,0,1,100.0,150,1000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
28.67,0.0009335000000000001,5.665,1,0,6,381.0,168,3810000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
21.92,5.4000000000000005e-05,0.04,1,0,1,840.0,59,8400000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
43.25,0.0003,6.0,1,0,11,80.0,0,800000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.42,0.0007,1.625,1,0,3,200.0,1391,2000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
42.0,2.05e-05,5.125,1,1,0,400.0,0,4000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
23.42,7.900000000000001e-05,1.5,1,0,2,80.0,400,800000,1,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
25.17,0.0002875,0.875,1,1,0,360.0,0,3600000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
24.83,0.000275,2.25,1,0,6,-999.0,600,0,1,False,False,False,False,True,True,True,0,1,0,1,0,1,0,0,1,0,0,0,0
24.5,0.001275,4.75,1,0,2,73.0,444,730000,1,True,False,False,False,False,False,True,0,0,0,1,0,1,0,0,1,0,0,0,0
37.5,0.0001125,1.5,0,1,0,431.0,0,4310000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
36.75,1.25e-05,1.5,0,1,0,232.0,113,2320000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
28.25,0.000504,1.5,1,0,8,144.0,7,1440000,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
32.75,0.00015,5.5,1,0,3,0.0,0,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
17.83,0.0011,1.0,1,0,11,0.0,3000,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
22.83,0.000229,2.29,1,0,7,140.0,2384,1400000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
13.75,0.0004,1.75,1,0,2,120.0,1000,1200000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
41.0,0.000204,0.125,1,0,23,455.0,1236,4550000,1,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
23.08,0.00115,2.125,1,0,11,290.0,284,2900000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.17,0.0005625,1.71,1,1,0,120.0,0,1200000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,1,0,0
50.08,0.001254,2.29,1,0,3,156.0,0,1560000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
27.0,7.5e-05,4.25,1,0,3,312.0,150,3120000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
29.75,6.65e-05,0.25,0,1,0,300.0,0,3000000,0,True,False,False,False,False,False,False,0,0,0,1,0,1,0,0,1,0,0,1,0
25.25,0.0001,0.5,0,1,0,200.0,0,2000000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
39.17,0.00025,10.0,0,1,0,200.0,0,2000000,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,0,0,1,0,0
20.08,2.5e-05,0.125,0,1,0,200.0,0,2000000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
44.25,5e-05,10.75,1,1,0,400.0,0,4000000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,1,1,0
27.67,0.00015,2.0,1,1,0,368.0,0,3680000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,0,0,1,0,0
26.92,0.000225,0.5,0,1,0,640.0,4000,6400000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
27.33,0.0001665,0.0,0,1,0,340.0,1,3400000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
16.25,8.35e-05,0.085,1,1,0,200.0,0,2000000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,1,0,0
33.67,0.0002165,1.5,0,1,0,120.0,0,1200000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,1,0,0,0
22.5,0.0011,3.0,1,1,0,268.0,0,2680000,0,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
37.33,0.0002665,0.165,0,1,0,0.0,501,0,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
29.25,0.0013,0.5,0,1,0,228.0,0,2280000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
35.0,0.0003375,8.29,0,1,0,0.0,0,0,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
22.67,0.0007,0.165,0,1,0,160.0,0,1600000,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
34.75,0.00025,0.5,0,1,0,348.0,0,3480000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
20.67,0.000529,0.375,1,0,1,160.0,0,1600000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
22.08,0.001146,1.585,0,1,0,100.0,1212,1000000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.75,0.0009539999999999999,0.04,0,1,0,200.0,1000,2000000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
40.92,0.000225,10.0,1,1,0,176.0,0,1760000,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
23.42,5.85e-05,0.085,1,1,0,180.0,0,1800000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
28.58,0.0001665,2.415,1,1,0,440.0,0,4400000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
15.83,0.0007625,0.125,0,0,1,0.0,160,0,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
18.58,0.001,0.415,0,1,0,80.0,42,800000,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
36.58,2.8999999999999997e-05,0.0,0,0,10,200.0,18,2000000,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
45.33,0.0001,0.125,0,1,0,263.0,0,2630000,0,True,False,False,False,False,False,False,0,0,0,1,0,1,0,0,1,0,0,1,0
29.83,0.000204,0.04,0,1,0,128.0,1,1280000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
29.83,0.00035,0.165,0,1,0,216.0,0,2160000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
36.5,0.000425,3.5,0,1,0,454.0,50,4540000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
22.25,0.000125,3.25,0,1,0,280.0,0,2800000,0,False,False,False,False,False,False,False,1,0,0,0,1,0,0,1,1,0,0,1,0
22.5,1.25e-05,0.125,0,1,0,200.0,70,2000000,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
27.67,7.5e-05,0.165,0,1,0,220.0,251,2200000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
40.92,8.35e-05,0.0,1,1,0,130.0,1,1300000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
62.5,0.001275,5.0,1,1,0,112.0,0,1120000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
29.58,0.000175,1.25,0,1,0,280.0,0,2800000,0,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
18.58,0.001029,0.415,0,1,0,80.0,0,800000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
39.58,0.0005,0.0,0,0,2,17.0,1,170000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
24.58,0.00125,0.875,1,1,0,260.0,0,2600000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
38.17,0.0010125,2.5,1,0,6,520.0,196,5200000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
27.0,0.00015,0.375,1,1,0,260.0,1065,2600000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
41.17,0.000404,7.0,1,0,8,320.0,0,3200000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
65.17,0.0014,0.0,1,0,11,0.0,1400,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
37.58,0.0,0.0,0,1,0,-999.0,0,0,1,False,False,True,True,True,True,True,0,1,0,0,0,0,0,0,0,1,0,0,0
23.25,0.00015,2.375,1,0,3,0.0,582,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
21.83,0.0011,0.29,1,0,6,121.0,0,1210000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
26.0,0.0001,1.75,1,1,0,280.0,0,2800000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
31.67,8.3e-05,1.335,1,0,8,303.0,3290,3030000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
49.83,0.0013585000000000001,8.5,1,1,0,0.0,0,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
47.42,0.0008,6.5,1,0,6,375.0,51100,3750000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
51.33,0.001,0.0,1,0,11,0.0,1249,0,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
18.92,0.0009,0.75,1,0,2,88.0,591,880000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
28.42,0.00035,0.835,1,1,0,280.0,0,2800000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,0,0,1,1,0
56.75,0.001225,1.25,1,0,4,200.0,0,2000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
58.42,0.0021,10.0,1,0,13,0.0,6700,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
48.33,0.0012,16.0,1,1,0,110.0,0,1100000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,1,1,0
33.17,0.0001,0.75,1,0,7,340.0,4071,3400000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
22.42,0.0005665000000000001,2.585,1,0,7,129.0,3257,1290000,1,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,0,1
18.83,0.0009539999999999999,0.085,1,1,0,100.0,0,1000000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
48.58,2.05e-05,0.25,1,0,11,380.0,2732,3800000,1,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
26.75,0.0001125,1.25,1,1,0,0.0,5298,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
64.08,0.002,17.5,1,0,9,0.0,1000,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
20.17,0.000925,1.665,1,0,3,40.0,28,400000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
25.67,0.00125,1.21,1,0,67,140.0,258,1400000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
22.67,0.00105,1.335,1,1,0,100.0,0,1000000,1,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
31.33,0.00195,7.0,1,0,16,0.0,5000,0,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
56.42,0.0028,28.5,1,0,40,0.0,15,0,1,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
24.75,0.00125,1.5,1,0,12,120.0,567,1200000,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
24.08,5e-05,1.25,1,0,1,0.0,678,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
28.33,0.0005,11.0,1,1,0,70.0,0,700000,1,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
19.5,1.65e-05,0.04,0,1,0,380.0,0,3800000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
34.08,0.00065,0.125,1,1,0,443.0,0,4430000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
52.42,0.00015,3.75,0,1,0,0.0,350,0,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
37.5,0.000175,0.25,1,1,0,164.0,400,1640000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
21.42,7.5e-05,0.75,0,1,0,132.0,2,1320000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
20.83,5e-05,1.0,0,1,0,260.0,0,2600000,0,False,False,False,False,False,False,False,1,0,0,0,1,0,0,1,1,0,0,1,0
31.83,4e-06,0.04,0,1,0,0.0,0,0,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
42.83,0.000125,13.875,0,0,1,352.0,112,3520000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
32.25,0.0014,0.0,0,0,2,160.0,1,1600000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
40.92,5e-05,0.5,0,1,0,130.0,0,1300000,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
25.25,0.00135,2.0,0,0,1,200.0,1,2000000,0,False,False,False,False,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0
23.58,8.35e-05,0.085,0,1,0,220.0,5,2200000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
38.42,7.049999999999999e-05,0.375,0,0,2,225.0,500,2250000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
23.58,8.3e-05,0.415,0,0,1,200.0,11,2000000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
20.0,0.0007,0.5,0,1,0,0.0,0,0,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
20.08,0.000125,0.0,0,1,0,0.0,0,0,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
24.08,8.75e-05,0.085,0,0,4,254.0,1950,2540000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
0.0,6.25e-05,0.25,0,1,0,380.0,2010,3800000,0,False,True,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
24.42,0.0002,0.165,0,0,2,320.0,1300,3200000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
23.08,0.0,1.0,0,0,11,0.0,0,0,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,1,0,1
19.0,0.0,0.0,0,0,4,45.0,1,450000,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
34.08,0.00025,1.0,0,1,0,460.0,16,4600000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
30.08,0.00010400000000000001,0.5,1,0,10,132.0,28,1320000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
27.83,0.0004,5.75,1,0,2,75.0,0,750000,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,0,1
47.33,0.00065,1.0,0,1,0,0.0,228,0,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
20.67,0.000125,1.375,1,0,3,140.0,210,1400000,0,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1,1,0,0,0,0
25.42,0.0001125,1.29,1,0,2,200.0,0,2000000,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
28.67,0.00145,0.125,0,1,0,0.0,286,0,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
41.58,0.00010400000000000001,0.665,0,1,0,240.0,237,2400000,0,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,1,0,0,1,0
20.83,0.00085,0.165,0,1,0,0.0,351,0,0,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
42.75,0.0003,1.0,1,1,0,0.0,200,0,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
33.58,2.5e-05,4.0,0,1,0,420.0,0,4200000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,1,0,0
20.42,0.0001085,1.5,0,1,0,108.0,7,1080000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
22.5,0.00115,1.5,0,1,0,0.0,4000,0,0,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,1,0,0,1,0
38.92,0.000175,0.5,0,1,0,300.0,2,3000000,0,False,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0
26.83,5.4000000000000005e-05,0.0,0,1,0,100.0,0,1000000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
17.92,2.05e-05,0.04,0,1,0,280.0,750,2800000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,1,0
25.42,5.4000000000000005e-05,0.165,0,0,1,272.0,444,2720000,0,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,1
26.92,0.00135,5.0,1,0,2,0.0,5000,0,1,False,False,False,False,False,False,True,1,0,0,1,0,1,0,0,1,0,0,0,0
